2.85000e-01	1.00000e-01	0.00000e+00
2.85000e-01	3.00000e-01	-2.13824e-01
2.85000e-01	5.00000e-01	-3.55442e-01
2.85000e-01	7.00000e-01	-4.97887e-01
2.85000e-01	9.00000e-01	-6.41862e-01
2.85000e-01	1.10000e+00	-7.84436e-01
2.85000e-01	1.30000e+00	-9.23481e-01
2.85000e-01	1.50000e+00	-1.05757e+00
2.85000e-01	1.70000e+00	-1.18566e+00
2.85000e-01	1.90000e+00	-1.30690e+00
2.85000e-01	2.10000e+00	-1.42061e+00
2.85000e-01	2.30000e+00	-1.52622e+00
2.85000e-01	2.50000e+00	-1.62331e+00
2.85000e-01	2.70000e+00	-1.71155e+00
2.85000e-01	2.90000e+00	-1.79074e+00
2.85000e-01	3.10000e+00	-1.86080e+00
2.85000e-01	3.30000e+00	-1.92173e+00
2.85000e-01	3.50000e+00	-1.97362e+00
2.85000e-01	3.70000e+00	-2.01667e+00
2.85000e-01	3.90000e+00	-2.05115e+00
2.85000e-01	4.10000e+00	-2.07737e+00
2.85000e-01	4.30000e+00	-2.09573e+00
2.85000e-01	4.50000e+00	-2.10665e+00
2.85000e-01	4.70000e+00	-2.11061e+00
2.85000e-01	4.90000e+00	-2.10809e+00
2.85000e-01	5.10000e+00	-2.09959e+00
2.85000e-01	5.30000e+00	-2.08564e+00
2.85000e-01	5.50000e+00	-2.06673e+00
2.85000e-01	5.70000e+00	-2.04338e+00
2.85000e-01	5.90000e+00	-2.01608e+00
2.85000e-01	6.10000e+00	-1.98530e+00
2.85000e-01	6.30000e+00	-1.95150e+00
2.85000e-01	6.50000e+00	-1.91510e+00
2.85000e-01	6.70000e+00	-1.87649e+00
2.85000e-01	6.90000e+00	-1.83607e+00
2.85000e-01	7.10000e+00	-1.79416e+00
2.85000e-01	7.30000e+00	-1.75109e+00
2.85000e-01	7.50000e+00	-1.70714e+00
2.85000e-01	7.70000e+00	-1.66257e+00
2.85000e-01	7.90000e+00	-1.61762e+00
2.85000e-01	8.10000e+00	-1.57250e+00
2.85000e-01	8.30000e+00	-1.52738e+00
2.85000e-01	8.50000e+00	-1.48243e+00
2.85000e-01	8.70000e+00	-1.43780e+00
2.85000e-01	8.90000e+00	-1.39359e+00
2.85000e-01	9.10000e+00	-1.34992e+00
2.85000e-01	9.30000e+00	-1.30687e+00
2.85000e-01	9.50000e+00	-1.26451e+00
2.85000e-01	9.70000e+00	-1.22291e+00
2.85000e-01	9.90000e+00	-1.18211e+00
2.85000e-01	1.01000e+01	-1.14215e+00
2.85000e-01	1.03000e+01	-1.10305e+00
2.85000e-01	1.05000e+01	-1.06484e+00
2.85000e-01	1.07000e+01	-1.02753e+00
2.85000e-01	1.09000e+01	-9.91121e-01
2.85000e-01	1.11000e+01	-9.55616e-01
2.85000e-01	1.13000e+01	-9.21009e-01
2.85000e-01	1.15000e+01	-8.87292e-01
2.85000e-01	1.17000e+01	-8.54452e-01
2.85000e-01	1.19000e+01	-8.22473e-01
2.85000e-01	1.21000e+01	-7.91337e-01
2.85000e-01	1.23000e+01	-7.61025e-01
2.85000e-01	1.25000e+01	-7.31513e-01
2.85000e-01	1.27000e+01	-7.02779e-01
2.85000e-01	1.29000e+01	-6.74798e-01
2.85000e-01	1.31000e+01	-6.47545e-01
2.85000e-01	1.33000e+01	-6.20994e-01
2.85000e-01	1.35000e+01	-5.95118e-01
2.85000e-01	1.37000e+01	-5.69890e-01
2.85000e-01	1.39000e+01	-5.45283e-01
2.85000e-01	1.41000e+01	-5.21270e-01
2.85000e-01	1.43000e+01	-4.97822e-01
2.85000e-01	1.45000e+01	-4.74912e-01
2.85000e-01	1.47000e+01	-4.52513e-01
2.85000e-01	1.49000e+01	-4.30596e-01
2.85000e-01	1.51000e+01	-4.09135e-01
2.85000e-01	1.53000e+01	-3.88100e-01
2.85000e-01	1.55000e+01	-3.67463e-01
2.85000e-01	1.57000e+01	-3.47196e-01
2.85000e-01	1.59000e+01	-3.27270e-01
2.85000e-01	1.61000e+01	-3.07653e-01
2.85000e-01	1.63000e+01	-2.88315e-01
2.85000e-01	1.65000e+01	-2.69223e-01
2.85000e-01	1.67000e+01	-2.50342e-01
2.85000e-01	1.69000e+01	-2.31634e-01
2.85000e-01	1.71000e+01	-2.13056e-01
2.85000e-01	1.73000e+01	-1.94563e-01
2.85000e-01	1.75000e+01	-1.76098e-01
2.85000e-01	1.77000e+01	-1.57598e-01
2.85000e-01	1.79000e+01	-1.38983e-01
2.85000e-01	1.81000e+01	-1.20154e-01
2.85000e-01	1.83000e+01	-1.00981e-01
2.85000e-01	1.85000e+01	-8.12935e-02
2.85000e-01	1.87000e+01	-6.08544e-02
2.85000e-01	1.89000e+01	-3.93327e-02
2.85000e-01	1.91000e+01	-1.62578e-02
2.85000e-01	1.93000e+01	9.02361e-03
2.85000e-01	1.95000e+01	3.73007e-02
2.85000e-01	1.97000e+01	6.88871e-02
2.85000e-01	1.99000e+01	9.83452e-02

8.55000e-01	1.00000e-01	-1.73679e+00
8.55000e-01	3.00000e-01	2.06360e-01
8.55000e-01	5.00000e-01	-1.74204e-01
8.55000e-01	7.00000e-01	-2.56718e-01
8.55000e-01	9.00000e-01	-3.22422e-01
8.55000e-01	1.10000e+00	-3.89502e-01
8.55000e-01	1.30000e+00	-4.57045e-01
8.55000e-01	1.50000e+00	-5.23116e-01
8.55000e-01	1.70000e+00	-5.86603e-01
8.55000e-01	1.90000e+00	-6.46888e-01
8.55000e-01	2.10000e+00	-7.03569e-01
8.55000e-01	2.30000e+00	-7.56346e-01
8.55000e-01	2.50000e+00	-8.04992e-01
8.55000e-01	2.70000e+00	-8.49336e-01
8.55000e-01	2.90000e+00	-8.89265e-01
8.55000e-01	3.10000e+00	-9.24717e-01
8.55000e-01	3.30000e+00	-9.55678e-01
8.55000e-01	3.50000e+00	-9.82185e-01
8.55000e-01	3.70000e+00	-1.00431e+00
8.55000e-01	3.90000e+00	-1.02217e+00
8.55000e-01	4.10000e+00	-1.03592e+00
8.55000e-01	4.30000e+00	-1.04573e+00
8.55000e-01	4.50000e+00	-1.05181e+00
8.55000e-01	4.70000e+00	-1.05438e+00
8.55000e-01	4.90000e+00	-1.05367e+00
