0.00000e+00	0.00000e+00	0.00000e+00
0.00000e+00	8.33333e-01	0.00000e+00
0.00000e+00	1.66667e+00	0.00000e+00
0.00000e+00	2.50000e+00	0.00000e+00
0.00000e+00	3.33333e+00	0.00000e+00
0.00000e+00	4.16667e+00	0.00000e+00
0.00000e+00	5.00000e+00	0.00000e+00
0.00000e+00	5.83333e+00	0.00000e+00
0.00000e+00	6.66667e+00	0.00000e+00
0.00000e+00	7.50000e+00	0.00000e+00
0.00000e+00	8.33333e+00	0.00000e+00
0.00000e+00	9.16667e+00	0.00000e+00
0.00000e+00	1.00000e+01	0.00000e+00

5.00000e-01	0.00000e+00	0.00000e+00
5.00000e-01	8.33333e-01	1.65640e-01
5.00000e-01	1.66667e+00	2.98726e-01
5.00000e-01	2.50000e+00	4.05361e-01
5.00000e-01	3.33333e+00	4.75280e-01
5.00000e-01	4.16667e+00	5.04894e-01
5.00000e-01	5.00000e+00	4.96241e-01
5.00000e-01	5.83333e+00	4.55021e-01
5.00000e-01	6.66667e+00	3.88508e-01
5.00000e-01	7.50000e+00	3.03939e-01
5.00000e-01	8.33333e+00	2.07704e-01
5.00000e-01	9.16667e+00	1.04771e-01
5.00000e-01	1.00000e+01	0.00000e+00

1.50000e+00	0.00000e+00	0.00000e+00
1.50000e+00	8.33333e-01	3.43509e-01
1.50000e+00	1.66667e+00	6.32876e-01
1.50000e+00	2.50000e+00	8.59598e-01
1.50000e+00	3.33333e+00	1.00485e+00
1.50000e+00	4.16667e+00	1.06277e+00
1.50000e+00	5.00000e+00	1.03945e+00
1.50000e+00	5.83333e+00	9.48514e-01
1.50000e+00	6.66667e+00	8.06298e-01
1.50000e+00	7.50000e+00	6.28356e-01
1.50000e+00	8.33333e+00	4.27670e-01
1.50000e+00	9.16667e+00	2.14950e-01
1.50000e+00	1.00000e+01	0.00000e+00

2.50000e+00	0.00000e+00	0.00000e+00
2.50000e+00	8.33333e-01	5.65943e-01
2.50000e+00	1.66667e+00	1.05145e+00
2.50000e+00	2.50000e+00	1.42418e+00
2.50000e+00	3.33333e+00	1.65371e+00
2.50000e+00	4.16667e+00	1.73382e+00
2.50000e+00	5.00000e+00	1.67978e+00
2.50000e+00	5.83333e+00	1.51875e+00
2.50000e+00	6.66667e+00	1.28039e+00
2.50000e+00	7.50000e+00	9.90971e-01
2.50000e+00	8.33333e+00	6.70891e-01
2.50000e+00	9.16667e+00	3.34946e-01
2.50000e+00	1.00000e+01	0.00000e+00

3.50000e+00	0.00000e+00	0.00000e+00
3.50000e+00	8.33333e-01	8.70504e-01
3.50000e+00	1.66667e+00	1.62262e+00
3.50000e+00	2.50000e+00	2.18450e+00
3.50000e+00	3.33333e+00	2.50795e+00
3.50000e+00	4.16667e+00	2.59206e+00
3.50000e+00	5.00000e+00	2.47345e+00
3.50000e+00	5.83333e+00	2.20425e+00
3.50000e+00	6.66667e+00	1.83491e+00
3.50000e+00	7.50000e+00	1.40554e+00
3.50000e+00	8.33333e+00	9.44062e-01
3.50000e+00	9.16667e+00	4.68106e-01
3.50000e+00	1.00000e+01	0.00000e+00

4.50000e+00	0.00000e+00	0.00000e+00
4.50000e+00	8.33333e-01	1.31366e+00
4.50000e+00	1.66667e+00	2.45186e+00
4.50000e+00	2.50000e+00	3.27296e+00
4.50000e+00	3.33333e+00	3.69272e+00
4.50000e+00	4.16667e+00	3.73339e+00
4.50000e+00	5.00000e+00	3.48236e+00
4.50000e+00	5.83333e+00	3.03895e+00
4.50000e+00	6.66667e+00	2.48505e+00
4.50000e+00	7.50000e+00	1.87687e+00
4.50000e+00	8.33333e+00	1.24761e+00
4.50000e+00	9.16667e+00	6.13830e-01
4.50000e+00	1.00000e+01	0.00000e+00

5.50000e+00	0.00000e+00	0.00000e+00
5.50000e+00	8.33333e-01	1.98306e+00
5.50000e+00	1.66667e+00	3.71363e+00
5.50000e+00	2.50000e+00	4.91700e+00
5.50000e+00	3.33333e+00	5.40304e+00
5.50000e+00	4.16667e+00	5.28166e+00
5.50000e+00	5.00000e+00	4.76516e+00
5.50000e+00	5.83333e+00	4.03865e+00
5.50000e+00	6.66667e+00	3.22501e+00
5.50000e+00	7.50000e+00	2.39208e+00
5.50000e+00	8.33333e+00	1.56985e+00
5.50000e+00	9.16667e+00	7.65683e-01
5.50000e+00	1.00000e+01	0.00000e+00

6.50000e+00	0.00000e+00	0.00000e+00
6.50000e+00	8.33333e-01	3.00315e+00
6.50000e+00	1.66667e+00	5.69983e+00
6.50000e+00	2.50000e+00	7.55696e+00
6.50000e+00	3.33333e+00	7.95516e+00
6.50000e+00	4.16667e+00	7.37650e+00
6.50000e+00	5.00000e+00	6.34218e+00
6.50000e+00	5.83333e+00	5.16882e+00
6.50000e+00	6.66667e+00	4.00625e+00
6.50000e+00	7.50000e+00	2.90828e+00
6.50000e+00	8.33333e+00	1.88098e+00
6.50000e+00	9.16667e+00	9.08883e-01
6.50000e+00	1.00000e+01	0.00000e+00

7.50000e+00	0.00000e+00	0.00000e+00
7.50000e+00	8.33333e-01	4.47353e+00
7.50000e+00	1.66667e+00	8.87505e+00
7.50000e+00	2.50000e+00	1.22900e+01
7.50000e+00	3.33333e+00	1.18996e+01
7.50000e+00	4.16667e+00	1.01107e+01
7.50000e+00	5.00000e+00	8.10814e+00
7.50000e+00	5.83333e+00	6.28335e+00
7.50000e+00	6.66667e+00	4.70586e+00
7.50000e+00	7.50000e+00	3.34014e+00
7.50000e+00	8.33333e+00	2.12949e+00
7.50000e+00	9.16667e+00	1.01956e+00
7.50000e+00	1.00000e+01	0.00000e+00

8.50000e+00	0.00000e+00	0.00000e+00
8.50000e+00	8.33333e-01	5.79952e+00
8.50000e+00	1.66667e+00	1.26910e+01
8.50000e+00	2.50000e+00	2.26450e+01
8.50000e+00	3.33333e+00	1.79587e+01
8.50000e+00	4.16667e+00	1.32084e+01
8.50000e+00	5.00000e+00	9.64431e+00
8.50000e+00	5.83333e+00	7.05466e+00
8.50000e+00	6.66667e+00	5.11010e+00
8.50000e+00	7.50000e+00	3.56214e+00
8.50000e+00	8.33333e+00	2.24903e+00
8.50000e+00	9.16667e+00	1.06943e+00
8.50000e+00	1.00000e+01	0.00000e+00

9.50000e+00	0.00000e+00	0.00000e+00
9.50000e+00	8.33333e-01	1.03398e-25
9.50000e+00	1.66667e+00	1.29247e-26
9.50000e+00	2.50000e+00	3.87741e-25
9.50000e+00	3.33333e+00	7.48407e+00
9.50000e+00	4.16667e+00	8.85692e+00
9.50000e+00	5.00000e+00	7.95418e+00
9.50000e+00	5.83333e+00	6.40638e+00
9.50000e+00	6.66667e+00	4.84384e+00
9.50000e+00	7.50000e+00	3.43873e+00
9.50000e+00	8.33333e+00	2.18716e+00
9.50000e+00	9.16667e+00	1.03965e+00
9.50000e+00	1.00000e+01	0.00000e+00

1.05000e+01	0.00000e+00	0.00000e+00
1.05000e+01	8.33333e-01	1.03398e-25
